is_spam,comment
1,Xin con cec mày có tay k ? Tự tìm nhé thằng lìn
1,vailon jiraiya isekai
0,Lại lỗ này nhìn quen giữ ta :))
1,"Lỗ lồn con đĩ mẹ m đấy, quen ko?"
1,Chuẩn rồi đấy Phàm con
0,"xin vài bộ manhua hay nào, trước tới giờ mới nuốt nổi tcps"
0,"Cổ chân nhân ( bộ này phải nói main rất yêu thương em nó éo đánh em nó 1 cái nào )
Đại quản gia là ma hoàng"
1,Manhua đặc snr là NTR
0,dòng máu ngọt ngào giselle nhá
0,Dòng máu ngọt ngào giselle nhá
0,Truyện chữ end ch v?
0,"chưa, nhưng đoán chừng 300-400 chương nữa end"
0,Mấy nghìn cháp nữa chứ mấy trăm ăn thua j
0,trong tương lai tuyết nguyệt có thành vợ DK ko z?
0,Vợ 4
0,Có
1,Con đó bị NTR chắc rồi
1,NTR tao với mẹ mày phải k con chó rách
0,sau này dk nó lên khai thiên cửu phẩm là hết r à
0,Truyện chữ ch end mà
0,Đang combat với mặc với hình như lên map mới nữa
0,Chưa end hỏi thế chỉ có tác giả trả lời dc bạn thôi
0,Nó sau bị phế tu vi nhìn dàn harem bị gangbang
0,Vậy là DK ko lên đc tạo vật ah
0,Các vị đạo hữu cho hỏi dương khai còn đổi mấy map nữa là end :V có map là kiểu thành phố hiện đại ko
0,"Truyện chữ hơn 6k và đang viết tiếp,còn truyện hình mới viết ch đc 1/3 truyện chữ(đâu đó mới tới 1800 chương) thì còn dài"
1,69 map nữa nha con chó ăn cứt
1,"Spoil sau khi rời U Ám Tinh này, bỏ qua những tiểu tiết nhỏ như cùng vợ cả và vợ 2 đi khắp U Ám Tinh ngắm nhìn thiên hạ, Dương Khai rời UAT, tới vài tử tinh( hành tinh chết), thì phát hiện 1 khoáng tinh ( hành tinh giàu tài nguyên về khoáng sản), liền lập pháp trận không gian để đưa mấy thằng đệ lên khai thác, sau đó liền chu du tiếp thì bị mai phục, Dương Khai lui về và chờ tới lúc trả thù, sau khi bên mai phục đánh với đệ tử Kiếm Minh ( cùng bang phái với cặp chị em và sư phụ của 2 đứa lúc main gặp khi rời khỏi hành tinh có tam tộc), rồi cứu 2 nhỏ, đưa cả 3 về Lang Tiêu Tông, được đệ tử Kiếm Minh cho 100 ngàn dăm lãnh thổ tại hành tinh Mộc gì gì đó, sau đó cũng lập pháp trận không gian, được vị trưởng lão của Kiếm Minh đưa tới không gian cao cấp hơn để kiếm Khoáng Linh Tinh( dùng để xây dựng pháp trận không gian), và giết con khỉ thượng cổ vì nó vượt qua không gian dễ như ăn cơm ấy, lúc tới cổng không gian thì gặp tuyết nguyệt ( trong hình ảnh nam nhân ), thì liền đi chung, sau khi vào trong thì tìm một nơi tu dưỡng, trong lúc canh gác thì Dương Khai đưa vào cơn mê, quay lại chap 1, lúc này Dương Khai vẫn là 1 thằng tận cùng của Lăng Tiêu Các, quét rác và bị ăn đòn, sau lúc này thì bị đuổi ra L.T.Các, trong lúc đi khỏi thì gặp Tô Nhan, Hạ Ngưng Thường, rồi về nhà cha mẹ, không tham gia cuộc chiến trong gia tộc vì tu vi thấp nheu chó, được gả hôn bên nhà mẹ vợ, sống tới 60-70 tuổi thì thoát khỏi hư ảo, tới khi Dương Khai gọi Tuyết Nguyện dậy thì Tuyết Nguyệt trong cơn mê hình như đang động phòng, nửa mê nửa tỉnh nhìn thấy Dương Khai liền 2 tiếng chàng chàng thiếp thiếp, sau đó tỉnh lại và chạy thoát khỏi đám quái đưa mọi người vào hư ảo đó. T đọc tới đây nên spoil cho mn biết tí, ít nhất nó cũng phải 20-40 chap nữa nha"
1,Spoil là con đĩ mẹ m sắp bị t đụ nát lồn
0,Map 4 Khai kiếm đc thêm con vk nào ko ae?
1,"Haizzz, thêm mấy con phò thôi"
0,khổ thân thằng nào cũng khinh thường cu khai
1,Về sau nhìn harem bị địt mà làm đc gì đâu
1,"Gọi hồn thg YS gank team:)) (ae đợi đi, lát nó vào cmt chửi này) :)))))"
1,Gọi con mẹ mày hả thằng chó địt mẹ mày
1,Um bala apata táp =))
1,"Toàn là trẻ trâu đi chửi người khác
Anh hùng bàn phím vừa thôi(nói vậy mà còn không hiểu thì chắc là óc lol thôi) =))"
1,Nó bận địt con đĩ mẹ m rồi
0,ơ thế map 4 lại xuất hiện r à
0,Chờ main ra mắt bố vợ rước Tuyết Nguyệt về đã=))
0,"tìm truyện:
nam chính là kẻ sử dụng máu để sử dụng ma thuật, bị người đời hiểu lầm thành quỷ vương hút máu, sau đó xãy ra 1 dịch bệnh và anh ấy bị coi là nguồn của dịch bệnh ấy , sau đó anh ấy quyết tâm tự biên tự diễn cho cái chết của ản thân, sau đó ảnh chuyển sinh.... nhớ có nhiu à"
1,"bộ manhwa 18 lớp học gia đình, rất thích hợp cho ae luyện cơ tay nè

https://by.com.vn/lop-hoc-gia-dinh"
0,anh Khai nhà ta xé rách cái loz không gian 
0,"sao lúc Dương khai mở hư đạo, sao giống như đang mở đang xé cái lồn con gái ra vậy anh em. Đúng là võ chịch đỉnh phong"
1,"đúng rồi đó bạn hiền, giống như xé cái lồn con đỉ mẹ bạn ra luôn đó."
1,có cái loại súc vật như mày mới nghĩ đến cái đấy
0,Khó thế mà cũng nghĩ ra đc
1,Nó nói đúng dồi tụi mày bu vào cắn ngt y như con chó vậy đó đụ má tui mày
0,Cá heo công túa 
0,"Tìm truyện
Main là người cao cấp hay đại loại thế k nhớ rõ đánh vừa xong boss thì xuyên tới tương lai nơi mà mấy người đồng đội của main lúc này đã già cỗi gặp lại ông vua người thú r thực hiện nguyện vọng cuối là đánh nhau với main rồi chết ý ai biết chỉ với tìm 60 trang truyện r vẫn k thấy =(("
0,The new gate à
0,Tìm truyện... nam9 phế vật thi đấu 99 trận thua liên tục nhưng gặp đc con rối vận mệnh sau đó đánh cược vô bânh xe vận mệnh 50% mất hết toàn bộ sức mạnh 50% tăng gấp đôi toàn bộ sức mạnh nhưng lúc quay lại vô 50% mất lại đc con rối hi sinh toàn bộ sức mạnh khiếm vòng quay thay đổi để giúp nam9.. truyện end gần 1năm r nhưng tui chỉ nhớ có nhiu đó nhờ mn tìm giúp
0,"Truyện này tao biết nè , thằng hề tên simba nè , main hay đeo mặt nạ nè , truyện tên gì mà đấu thú cuồng triều chắc vậy"
0,Thế giới Dương Khai nói là map mới à ae
0,Mập mới mà lâu lắm mới đi
0,Tinh giới
0,Cả gần 500 chap chứ chả đùa
0,Cưới xong 4 cô vợ . Rồi mới lên map mới . Tiếp tục chịch dạo 2 3 em nữa
0,1 chap ngắn khiếp nhỉ
0,bộ này 1 ngày ra 2 chap đòi dài nữa thì ai mà làm nổi
0,"uk, ngắn thật"
0,Ngày nào cũng ra chap mà còn muốn chap dài Tham Lam vậy ông :)))
0,"Trong lúc vô ý, ai thử giải thích cái tên 'Dương Khai' có ý nghĩa gì vậy ? :>"
0,Đáng suy ngẫm đó
0,"dương là ""dê""
khai là ""mở ra"" 
zị gọp lại là""dê mở ra ""à:))?"
0,dương là đại dương khai là một loại mùi suy ra là đại dương có mùi khai
0,Thế tên mày có ý nghĩa gì thế!
0,Hừm.... theo tui từ Dương Khai có nghĩa là mở ra họ Dương ( khai=mở ra )
1,"spoil:main trong lúc bị lạc ở làng lá nhặt đc pokeball thu phục đc conan , cả hai đi tìm death not xong gia nhập vào hội fairy tail đi tìm 7 viên ngọc rồng để trở thành vua hải tặc đánh bại chúa quỷ muzan tìm cửa thần kì để quay về"
0,sắp skip map rồi
0,Con cá heo có chút éc vậy mà khai ngồi lượn cứ như đang cưỡi cá mập
0,Haha con cá heo mà hóa thành hình người cho main cưỡi mới éc 
0,Cái đấy về cưỡi vợ ko ngon sao
1,"Tại hạ thèm khát cái âm đạo kia
Nhầm thông đạo kia"
1,thằng nào bảo tô nhan bị thằng khác hôn thì sinh con ra đéo có lỗ đít
1,"minh xin lỗi cộng đồng lgbt , vì hôm bữa mình chơi game thua nên đã chửi lgbt là súc vật, cặn bã xã hội, nuôi chó con có ích hơn lũ lgbt. hôm nay mình chơi thằng nên tâm trạng ok. m xin lỗi và sẽ k so sánh lũ lgbt với con ch ó nữa. các bạn lgbt tất nhiên là hơn con ch ó rồi emo"
1,thế chơi thắng tâm trạng ok ra xin lỗi còn hôm nào thua lại đi chửi tiếp à
1,mik chỉ mong bn sẽ KO BAO H kì thị lgbt nữa thôi
1,Thông đạo nhìn như cái lol thâm đen vậy 
1,Cái lồn bt dịch chuyển người khác kkk
0,Tại th cu khai mở thông đạo nhiều quá đấy:)
0,chỉ cho mình với>thanks
0,ae có bộ tu tiên nào hay nx ko
0,Sư tỷ của ta đông đến một đám ( truyện tu tiên hài )
0,như dịch chuyển tức thời goku nhỉ:))))
0,Xé rách không gian cao hơn goku 1 bậc giống như palkia trong pokemon ấy
0,Thì ra là tinh đế lệnh là miếng bài vào thế giới típ theo
0,"1 vợ cũng là lấy, lấy 9 vợ cho máu"
0,"chưa bao h làm ko công, 1 đầu toàn mưu tính, con chồn này bt bao h mới chết đây:)))"
0,Ae nói tô nhan bị thằng khác hôn ở chương mấy truyện tranh hay truyện chữ ae gáy tui vào độc thử xem chứ tui méo tin r đó
1,Xàm lôz đấy bn ._.
0,Ko có đâu bạn ơi
1,"Đọc tk Fake News chứ gì, đúng là người mù nhìn thấy thì phản cảm lắm"
0,Ông có thấy chữ tui ko tin ko ai mù  nói cho rõ ràng nha hừ
0,
0,
1,Dương Viêm ngon nhất địt Dương Viêm cực mạnh nhé
0,Ko nhé con chó . Đoạn mãi sau DK vô tình thấy nó đang tắm nhưng cũng lj con nhỏ đó hết
1,"Tôi có 1 thắc mắc vào lúc tôi nghe nhạc trên you0tube thì tìm được fate grand oder nhưng nhũng khúc ngán đó không có trong anime nhưng hình thức thì cùng anime không sai biệt lắm, tôi lên Ch0play tải về game FGO nhưng nó là loại kia game mobile không phải loại kia anime. cho mình hỏi chuyện này là sao, nếu nó là game thì cho mình xin tên.

                                                                                     Cảm ơn!!!"
1,Hentaiz nay tải video về cũng k dc nữa à mn
1,Đk đó con chó
0,Main lên hư vương chưa mn
0,Ch nhé . Còn lâu . Đợi cỡ 50 choa nữa
0,Xé không gian nhìn ngầu vl 
0,"Thịt muỗi cũng là thịt, lăn bột dứt hết"
0,Thịt vi khuẩn cx là thịt
0,Chap ảo :)
0,Ấy vợ thế ạ
1,2 con pet hư vương cảnh bắt nạt vkl :))  à dm thằng YS dạo này cắn ít thế nhỉ cắn nhiều lên để các bố còn chửi mày cho cả nhà mày chết sớm hơn 1 tý :))
0,con phượng hoàng kia khỏe hơn nhiều
0,Dm nó ngầu hơn cả mấy lúc solo hội đồng nữa
0,"Tiny, the Stone Giant - Thạch Khôi"
1,y sap qua map moi
0,"ôi súc vật ""YS Gank Team"" vào làm một cục cho nóng cứ lân la kiếm cứt hoài trong mùa Covid19 vậy"
0,Đồng ý cái lồn gì đấy
0,Chịch là chịch đó biết chưa đồ ngốc..đồng ý chịch
0,Thế giới gì đấy đéo trả lời là chó
0,Thế giới của đôremon nha bạn
0,Map 3 tên là tinh không map 4 sau này là tinh giới là quê của Dương Viêm
0,Truyện này không có NTR nhưng vẫn cay khúc Tô Nhan bị thằng loz kia đá lưỡi >_
0,Chap bn vậy bạn
0,Chương nào gáy tui nghe vs
0,tiểu tiểu h ngầu vailon :)))
0,Không nói chuyện chứ như con 🐦 là quá đã
0,Không biết nó với con Chim solo đc với Hư Vương tầng mấy nhỉ.
0,trông đù bome :))
0,1435 là cháp chữ bao nhiêu vậy
0,Mặc lại bộ quần áo của Lăng Tiêu Các xấu vl
1,Kkk
1,Kkk:)
0,Lại map mới luyện lại từ đầu 
0,cũng là chap t đá lưỡi con mẹ mày đó con bò ys kkk XDDD
0,"Toang , chưa gì chuẩn bị lên Tinh giới ăn hành smn mặt nay có Dương viêm lót đường"
0,Lên tinh giới nó tự mò mới vô ăn hành ngập mặt còn bị bắt trói nx
0,kkk
0,Mọi người cho mình hỏi ngoài Tô Nhanh ra thì main còn nữ nhân nào nữa khum vậy
0,hạ ngưng thường
0,"Khoảng 6 em nha ông , nói chung là 1dàn harem"
0,Còn nhiều lắm nha đọc tiếp vê sao đi se biết ngoài Tô Nhan ra còn có tiểu sư tỷ và cặp song sinh ..... It nhất là 10 người cho đêna tâp 1435 nha bạn lâu rồi nên ko nhớ chính xác toàn tuyệt sắc mĩ nhân vú bự đit to ko
0,Đầy
0,Không nhé main rất chung tình chỉ yêu có 9 10 em thôi không còn nữ nhân nào khác :D
0,"Tô Nhan, Hạ Ngưng Thường, Tuyết Nguyệt, Phiến Khinh La, Ngọc Như Mộng, Chúc Tình, Đào Lăng Uyển, Cơ Dao, Khúc Hoa Thường"
0,cx hơi nhìu nha bạn
0,"Hạ Ngưng Thường, còn mấy đứa nữa nhưng main ko sủng bằng 2 vợ cả"
0,Tôi đọc truyện đến bh chưa bt Tô Nhanh là ai cả :))
0,gòy xong sắp qua map 3000 ngàn thế giới
0,tinh giới thôi 3k thế giới còn chán
0,Sao bạn biết vậy đọc ở đâu rồi à?
0,"Đọc truyện chữ đó mà bao giờ Khai lên Hư Vương 2 thì mới đi Tinh giới, nó quẩy nát Tử tinh rồi mới đi"
0,Five some xong r lên tinh giới thôi
0,Ai biết truyện tu tiên nào khác main cũng đi lên thế giới mới cao hơn giống bộ này ko chỉ mình với 🙏
0,Bách luyện thành thần
0,Ta luyện khí 3000 năm
0,Bách Luyện Thành Thần
0,bách luyện thành thần
0,Mới đây thu thâp xong r
0,Lại sắp đi qua map mới
0,Chuyên gia khám phá thế giới mới :)
0,Sủa chuẩn rồi đấy con chó ăn cứt 
0,Lại mở map rồi
0,"Nghịch ngu mở cấm chế của u ám tinh tý nữa thì bị thằng hư vương cảnh nó đập chết, 50-60 chap nữa là qua map mới r"
0,Main bị vô sinh à
0,Tu vi càng cao khả năng có con càng thấp thiên đạo áp chế
0,Sắp sang map mới
0,Còn om nhớ không nhầm là phải lên hư vương 2 nưã bro ạ
0,Thêm một thế giới mới :))
0,Tinh giới
0,?? Tính ra nó đc vài cái mà sa đủ 9c r
0,Đâu mấy cái đó chủ là ô để đặt tinh đế lệnh vào thôi còn khai ms có 4 hay 5 c ý
0,Chuẩn bị qua tinh giới ăn hành sml
0,Được Dương Viêm lót đường cho cmnr 
0,Chừng nào mới chuyển map vậy
0,Hư vương 2 chuyển map
0,Chắc còn lâu lắm giờ main mới phản hư tầng 2 à
0,Não tác giả to v
0,"Á đù, chuẩn bị chuyển map 😃"
0,"Tác giả này ấu dâm rồi, biến linh khí Lưu viêm thành trẻ con 7,8 tuổi. Có đc nhục thể là bắt đầu biểu lộ tình cảm. Hình như thích main làm nũng trước mặt main đòi ôm đòi bế đôi khi còn ghen khi main ở chung vs gái khác. Ko biết sau này nó có lớn lên lại hay mãi mãi là hình dáng trẻ con. Chắc lúc end thành vợ main luôn chắc."
0,Thánh Linh lớn lên lâu lắm bác sau này khi DK sang Càn Khôn Ngoại thì Lưu Viêm hết đất diễn rồi
0,trên hư vương cảnh là thông dâm cảnh nha mn
0,Đạo Nguyên -> Đế Tôn -> Khai Nguyên -> Tạo Vật
0,Ko hồi kết
0,về làm vài đứa con đã xong rồi đi đâu thì đi :))
0,Main kiểu vô sinh trong truyện còn chưa có con
